distance_miles,diesel_price,month,dow,total_rate
1088.3461518053687,4.19288861748816,7,3,2028.106402623376
1081.079462628873,3.826445672393486,12,3,1870.216991541554
622.3084640727087,4.615720176375514,8,3,1111.8332815611307
1511.9349961816197,5.01497077388772,1,5,2759.4861181380666
860.898187161371,4.1889467261991316,3,3,1804.136225440776
186.5436022656729,4.599943065466784,6,4,365.232497884461
1104.1601059764648,4.749188052163744,1,5,2308.2119600620645
1237.9184202164088,4.52918133015186,3,4,2526.170404820932
641.4228836901063,4.738400667187928,10,6,1017.7834992601038
1473.8990394930777,3.125935997667995,2,1,2354.652020202934
1457.8525610366103,3.9951236410653923,3,5,2892.1876547897846
1784.8052346648913,4.264805663815261,7,4,3009.3598932003956
1655.0763572829042,2.507433792571069,2,4,2620.4596724849976
1665.8393356504757,5.067887526441046,4,0,3717.4641133022874
858.9139643777035,4.330073525334736,12,3,1307.4443986726346
1989.8373327662894,2.88740899509461,8,6,3708.3262419528132
1417.9465206392306,4.949071217727481,12,4,2653.8559657013325
1135.4036684317362,4.651170899321634,5,0,2355.2753525967014
1602.429954258537,4.774898630390911,8,2,2685.5131275926333
965.5776026806103,3.6761273855855685,3,3,2017.7467212498052
1330.5741870562197,5.062607520084976,5,5,2827.792362979349
1868.0936523573287,3.7420827463970867,3,3,3510.661416436294
2227.3669281368984,4.211527458836774,10,5,3817.731807418475
2310.5372735084597,2.501926911099621,3,5,3685.3436402143107
1308.719020439438,4.434619344033587,3,1,2371.5840203787147
1348.660275377366,4.65452737638381,6,1,2485.847196305087
2019.6889858332074,4.201328096466377,6,6,4071.831425469013
854.681660186083,3.989676451130848,4,4,1737.8888860275615
2109.7176696281645,4.929809421135125,5,5,4786.094782553519
1285.9399516418162,4.544118151495725,4,6,2516.397405326206
378.0561384046441,3.334222119160069,11,2,648.4318677860925
272.94195297506485,5.377220014239958,7,0,537.8707173966025
2120.7837064947116,4.621801582586023,12,6,3552.5552648172525
233.36300057650698,5.463816786737274,12,4,456.07502101710844
773.4674467207742,5.413783948806605,8,0,1455.5943408985604
901.91209720371,5.25672916843027,10,3,1518.5834416692012
515.1866684598251,4.766114623675922,2,0,1045.4383732169729
853.3440875247742,4.328288105490902,12,2,1509.7856932890295
1882.4621601402055,3.0165119910487728,6,2,3418.8911590657212
135.23882454416986,4.1300542522712735,9,3,221.7613043983265
2085.2162188496472,4.796129567182982,3,3,3963.9544525782585
2155.7152565789397,4.0625714761167036,2,5,4225.815888058549
993.4277756597156,5.104717385216973,11,2,1659.305276625498
468.67095774552354,2.828967697575095,6,5,781.0365320520722
1542.0169790681941,3.642821044145902,2,6,2881.862013348423
387.2141340757464,4.0178932557809715,8,5,723.8208680882481
975.8064665878061,3.7969758876073243,1,1,1812.599168176475
2400.2300341623336,2.825759643464659,6,4,4175.280387260085
2489.114734200729,2.9605848821338916,9,1,3756.43126911544
1953.0517392510055,5.012851878566462,9,3,3667.1884617377336
846.3076238098389,3.953152777604353,6,4,1335.5332442053573
1750.396117998622,2.646167280258183,5,2,3470.530759216275
1792.9752771616304,2.54947377693295,11,0,2288.18113044534
1030.8200683927594,3.92042620598298,3,5,1844.4020280385432
1638.1327230067825,2.993136177773331,1,5,2739.242527104943
125.74634794162299,4.6153778379976655,2,0,293.32011786153134
601.7383806453795,4.885970387583254,10,2,1201.2805599474555
1360.2119271214267,3.1848901253713167,6,1,2669.941800998088
493.0031302199101,4.276530834645342,1,6,952.0553238984377
498.1764829036807,2.963333930456158,3,6,806.1635102122265
2107.130297320571,3.410747954783161,1,4,3823.5744474733406
2473.9192064406534,5.1663864825443,10,3,4174.965162137204
1434.326627268276,4.132294274446933,6,0,2630.3979738851594
2113.767354116112,5.1576660854326,1,1,4204.255940636001
2476.7719943830543,3.175743412538521,3,0,4581.989225272341
439.8301325650593,3.4900730297459983,8,5,809.0463597065203
1175.7894718104426,3.912856415370451,8,0,1715.2747732702137
1042.1745180206078,3.9402402255836284,10,4,1741.3416111747854
292.11828075084406,5.492943901551101,1,6,545.5103845350536
1912.7924147073868,2.84333595691339,1,2,3199.8879004592345
1141.069665574223,5.055895106804773,1,4,2283.6038639426683
1226.384642056963,5.09104611826561,5,6,2405.1510601911027
461.6151371517764,4.159595894613362,9,2,798.1314502570755
534.2239653540835,3.532111504777461,8,3,898.137256922515
2277.048693174916,4.057678312864889,3,1,4365.99952489023
207.15781353826932,3.3774031144196917,8,2,337.2047402909223
658.845483864895,4.897322345319819,8,6,1198.8107591674368
800.942392754868,3.99483747613099,3,4,1517.367951916489
1276.4741017638073,5.277526536632352,9,1,2307.2759822405756
1507.4684152355103,4.368074033068131,6,3,2923.6163237706487
1283.8959420415997,4.0429579993440505,1,4,2262.99937756339
301.87680293651687,4.633208061932956,5,0,699.5981576129712
684.8018897337125,4.0117988932907025,10,5,1183.5759003540945
2124.612123430099,5.213519051258341,9,1,3703.668443368673
1630.2128811483017,3.0533378826605237,4,2,3183.3920605578232
1657.9577203222584,5.420046051237717,10,2,2717.0298166123052
1708.487812843252,4.936571655553577,5,3,3496.364053093689
1930.9672456948697,5.082200085594609,6,6,3877.6127702800122
239.46035613147362,3.9487234971132135,2,1,419.0788223194947
979.8601238382697,5.011604648012792,12,1,1873.2040357506512
1394.8658446280288,3.4203222507316156,11,2,2177.3796923180153
912.2955599135825,4.785844535692526,3,6,1863.1673245257257
2126.7492958892476,2.921350475167068,7,6,3523.655801657813
1258.1740206095055,3.421155747887526,10,3,2587.7715681825694
1944.70621470251,3.8371979900791984,7,4,3372.7575190788234
2144.8372405148057,3.4669591544302656,3,6,3521.807312371026
1311.4995589683954,3.6610513468725507,12,5,1947.9835178796525
2282.9253852912398,4.9603142343510935,4,4,5146.923675718347
1509.0974572887535,3.2700276764265026,5,3,3216.4354275470137
2140.6583172009323,4.735843516463717,5,6,4255.419087992796
917.4179094196583,2.7211362073349554,11,1,1619.0744077931752
1297.1607004755645,4.797217322545182,7,2,2647.453404483405
1375.3864984109864,4.876069728489319,9,4,2395.0750341244593
351.95131815056936,3.705096326507446,11,0,571.4921910447135
1056.5260160836974,4.667433469502411,12,3,1952.4988665593196
2301.6104141240226,5.245415211235297,11,5,4453.983448383604
1613.9973768753816,4.902138920663581,11,1,2956.489123720986
526.015797848722,3.6713395311908794,12,5,854.6473290113503
913.2535254630519,3.9526405428401934,12,2,1577.0699278572758
559.8472231904796,4.838072634357417,8,6,1194.885521819303
159.5755163165741,3.3777837695473707,2,4,305.56307615167503
2325.905100409664,4.911648220926621,2,1,5044.008685108511
1175.6975878164915,3.4842134276828234,10,5,1998.1708926944177
838.0841738098868,4.9179717471566144,4,0,1824.49294882067
1536.3452597385678,2.76040133005217,10,1,2411.6640747815254
117.55469510323752,2.63319189073177,12,6,207.16215134400957
767.2530558419533,5.4930263421094665,8,6,1539.979570533537
1787.2803176773423,5.108371369704067,10,0,3224.856801852218
1621.0474553662311,5.148542510398611,4,2,3334.9408856948803
2456.334274102085,5.353839842819853,6,0,5262.664260550042
1588.8585031793057,3.8149489282434637,12,1,2748.51700284809
1246.0140967065586,3.3605066640404564,10,6,1945.286195355062
1927.4381516416183,2.890074985053709,3,1,4416.582591522479
2267.9868927137272,4.003627400615393,12,4,3463.1862901998666
1829.6702721240438,3.1601449614298236,6,5,3655.8498074694985
2411.706936518511,5.306652570217959,11,6,4051.026072951029
1976.8124097716254,2.512009487328337,7,2,3401.857477686341
2180.3234518286235,2.929590213229365,8,4,4450.256449170326
373.84977084072926,3.2394275592502804,2,3,642.3802831996209
1857.7924071850905,3.0968701347795853,5,0,3350.527641963442
1156.2128788656846,3.177335309739131,9,1,1863.8339560201396
1427.4491257870604,4.468142815183535,11,5,2291.716473866658
1669.8457827576563,3.4825362349394475,2,4,3374.3822063967077
2427.5562800933667,4.34507314571012,1,3,4380.107522957213
2462.987395435899,5.170773800938874,9,5,4666.929913924166
791.7477891709726,4.307670296577106,6,4,1405.6904110870885
1861.0083938509988,4.583598373859145,11,2,2739.5277446788677
1899.9604910446446,3.596509894664072,1,2,3373.0060206079997
931.5828671513171,2.9792154028681272,5,6,1550.1723459245065
397.28745967413045,3.4617521873497186,1,6,804.0762696990611
198.27270468572743,5.392847946112324,9,0,314.7652853696535
1965.6235060700285,4.365434153359411,11,5,3081.136388768454
1275.2793803605741,3.3325333583020456,2,0,2466.9756562885746
2465.296406787823,3.8527458014863116,4,6,4760.11126982673
1215.9362948647672,5.006539112292983,11,4,1889.5213885761116
2447.0007497772167,4.5053307121173205,1,4,5399.374924613715
1087.7824052657436,4.181958522187505,12,4,1767.1471046128386
2004.8371613439342,5.155488629901523,11,4,3540.3192225836747
303.56625354839696,4.5173187166503705,2,1,596.6411320718427
1433.1081043306333,4.428189192373286,2,5,3000.9373101883625
2024.943488765738,3.0693044116323045,9,3,3390.0159512741407
2319.2840013277328,2.8191660490372232,1,3,3729.1685105234446
2074.199417481836,5.395426351172198,7,2,4025.333581122319
188.72974528281813,4.296575110301058,1,0,348.3232313134522
994.4856191361621,3.747050227439287,7,3,1926.3673218254467
216.87633355324306,4.267062462730653,5,2,404.25433832884113
362.27749867493924,2.6854358832151464,9,4,678.3392319681873
1720.7335088019618,4.966381821712321,11,2,2863.6048914957137
1811.8196711480757,3.149936606693008,6,6,3355.3648961717645
1956.9296386039032,4.913638018953841,8,4,3268.654087829256
2177.0957153335908,4.103135329790832,8,3,3423.6441274248923
1874.6355243436237,3.329716040970708,12,4,2929.4156286666603
2022.0918210559169,2.5906298447262115,3,4,3460.797408403486
217.51290357587018,4.947500065979817,3,4,446.1258699522226
662.8843610591166,3.02938042440792,5,4,1165.2858605616343
1592.55465610059,2.6554153469196202,9,6,2661.6431944671767
2159.5007310995757,4.767633192477643,11,2,3546.8787497059157
110.80029985518189,3.550129667118936,4,3,205.1403220461343
1335.1104210792396,3.66800201677495,2,1,2468.2118025460168
1725.4897584745534,3.241202761842157,8,3,3165.135046065887
171.05749390867172,5.077535436090692,8,6,323.6574210813313
1063.253338128131,3.391988578319596,5,4,2051.2225926915094
2249.5237153208723,3.1305777092530715,3,1,3825.95920028382
1711.870741254061,3.4277491790084684,11,6,2509.7904473253593
670.3800720654335,3.1094487255021908,11,5,949.7147659220112
2146.6747111165905,3.4529656624156226,9,3,3940.9663421677756
935.2754161828343,2.7488086686045192,7,1,1687.6720674884498
2148.0272107457427,2.975590087358375,4,2,3851.567088687415
817.4647626853732,3.7511586501884437,5,5,1551.9730286380898
1516.7686021195575,5.138400566769629,1,4,2790.924803509134
1052.6561625948018,2.6718722401668575,3,1,1824.275043409437
759.5801218121609,3.138024120280092,6,1,1459.1820405340768
2227.738149212486,5.225037026624789,6,6,4517.849524030051
550.2248366547792,5.170044022479765,1,3,1254.0612032497145
303.5478189658314,4.538352499887823,12,4,605.9413855623403
920.6246525095848,3.221420662285714,4,2,1975.4564238227724
1822.3339543397622,3.759431683167357,7,0,3510.993725957931
2037.835854343076,3.1336629833138954,6,2,3643.927149227501
2496.9840881602354,2.88576552737561,6,4,4782.159036653513
811.2689368267958,3.6399951835416746,11,2,1301.7440022570447
1079.0606827150773,4.22746481521105,9,4,2109.6750869428324
428.37106727110313,3.579798026394416,11,3,733.3910006105676
1479.6926310952806,4.332473651397909,5,2,3086.1881509519594
2494.1920894310015,3.3887642061379166,4,1,4955.523103403214
1782.1144242895805,3.537551583282371,6,1,3840.4260751666643
1528.5108169920923,4.872020774933829,7,1,2632.3088960278565
1041.6858230123057,5.134944192681574,5,5,2509.7140677587754
2296.7170246853316,3.466102244593156,6,2,4268.48916088293
1292.5998307128386,4.214547404035828,2,5,2267.35599544958
422.4805919513476,3.3344868516768043,8,2,668.1297315088511
976.9083116779203,2.6600039251222825,9,2,1289.2936082622757
261.20000523464057,4.7135715440812245,7,6,527.4687705943098
584.7496904530758,3.013010449708451,11,6,844.3142205823842
142.4050743997893,3.7771375712407513,12,2,250.8647976197416
1187.8717996003923,3.9611364801374704,11,1,2205.127280973966
1622.8966358843131,3.053414752537318,2,5,2827.5825618742692
923.9019097093786,2.783666051990189,11,0,1421.3954749971385
1108.916251612665,3.544039044013212,5,3,1957.4200165567229
2402.102254826982,5.356857722650955,6,4,4868.380261419173
1904.7114917797971,4.3454067699652645,5,4,4635.782503993657
1398.0559286678829,3.6442306852087074,4,0,2953.470531691909
782.8981002683806,2.616732462322645,11,0,1192.9240947194708
2252.7923170551885,4.300819844173246,8,1,3816.961621181049
664.2330805135828,2.776772922806118,12,0,1085.9536127262263
880.822553240025,4.127632213142579,12,3,1575.9084091853545
2281.7555546150766,4.755851524815228,6,6,4469.968153629374
1370.9009326841738,3.770756044884359,9,2,2396.8216304561033
1881.563078603144,3.3982344844495733,7,3,3098.569978609514
1517.7875059930386,2.6421527014527957,6,1,2513.71091974111
1668.2541016227883,2.5743336254847904,9,0,2694.3882149523192
818.5198996355814,3.7900797089365637,9,4,1223.945060156086
679.292947903991,5.150035812108904,11,1,1293.4973138848206
873.9816332047966,3.232188336379571,10,3,1392.9124740852901
473.0597538002139,4.222166517345464,8,4,711.6802881673692
2198.3544766979376,4.552917459039286,12,5,4015.188991003067
779.7926398002738,2.6824896025040843,2,1,1209.762046949313
1447.574546594523,2.9593011274101313,10,4,2425.181571716091
2000.7386203392978,3.493830380258701,5,6,3837.230666832271
1981.1778625017125,4.510279522445711,6,3,4504.687280438548
1152.1270206020629,3.817105336684291,10,0,2084.4701511126996
1243.0175406081416,4.702585204654736,4,1,2427.837617219239
2487.2841974440594,5.102793596719578,11,5,3699.594493731667
1719.0339447496578,4.775116829795628,6,5,3284.4242087184557
2055.1322634829185,5.476741621939747,5,2,4084.552826947349
2266.1295261261566,4.763083206194949,4,1,5422.394425802951
1990.215606950414,5.056537585022352,6,2,4083.7020041785436
544.4304278885622,4.997099075395003,12,1,1084.634569103385
1449.2097609701732,4.69079728684014,2,5,2858.2460915363263
344.5459775549077,4.905405449967672,7,5,659.3198825031711
1667.0131037535962,5.304049683602231,11,0,3007.2963297226065
2392.8386276507463,3.9256221355788776,6,5,5026.567244054878
1330.556954320267,4.414861071737631,7,5,2578.9251667703993
1139.1339828826412,4.044819164718318,5,4,2114.784793387726
186.02260340359163,5.053110961576219,2,6,427.19230920362537
2403.458853590129,3.794078808614522,8,0,4071.4957391537523
347.2064419123811,4.9591803134341985,12,4,618.1295839054947
198.58982393163265,4.898063725171417,7,0,300.9391620115497
690.5598676118524,5.385658304105772,6,6,1507.5985790678785
257.2730414041178,3.2467620977722564,2,3,483.30333765067564
1192.2828217882295,4.6288585296577365,12,0,2184.5368419795295
1338.6107230170699,4.770758492942459,11,5,2275.3202884366337
850.1678776686015,5.308835478413997,11,5,1464.882887566088
222.30515817972653,5.2207072541665935,5,3,464.0442324025587
367.8408837981441,4.220577585125345,8,2,679.7438370182288
1022.8105071758274,4.237459557591939,6,0,2110.365859932351
245.2682819836867,3.001873685212688,3,6,457.94121929448204
1775.6553414637922,5.424888107271314,3,1,4097.118773343801
596.8492996595487,3.2650523881102806,5,5,1145.0607401098341
824.9717650807324,4.674208655353876,7,4,1519.4221921193835
1045.901865227434,4.887385014415938,2,4,2160.245208571171
1099.8631193659548,3.8236465138341433,9,4,1616.5449974423464
103.98569841952127,3.133581160087174,6,6,196.16213290543493
368.9688903968741,3.06688115265906,11,0,506.67809632333564
2170.6349529781073,5.069488002704775,4,6,4337.980604542435
102.95935002857952,4.032269460245544,1,0,159.63056854656418
1319.6016539509003,2.7704109461148,4,6,2472.2442203225078
1274.8048156172995,4.651058418288666,12,1,2627.1121613637783
899.4259864255308,3.250513158415089,4,5,1740.3847400702678
1135.184848351479,5.129184252252638,9,0,2144.889212834828
1973.3947300638024,3.4287153580899257,11,3,3927.9462851171993
2118.8888949158954,3.1008124902704295,4,3,4230.780691410535
724.8365041966001,2.754575330664803,8,6,1104.94283258197
873.9770583225516,4.034593409912943,3,0,1677.8946630991534
681.9588472679985,3.8522127634548617,5,0,1359.9997265714571
1251.6721613225563,4.753936433809429,4,4,2532.131294029588
1739.820058381151,3.893807761579109,9,0,2777.401206266374
647.8069011122093,3.531447906773113,11,5,1162.6682512339462
893.76578093168,3.284964746898832,4,0,1886.0867250903364
2332.923082213961,3.3344402364099133,4,6,4000.390478653076
216.5662956326994,5.283543705483442,10,3,359.0221984768878
1205.847052574959,2.995235806263437,6,6,2131.212997412894
1807.7392998322669,5.464529273671451,7,0,3771.515911878466
461.08962773793775,3.4807583655766745,9,1,836.3332379685495
213.69764801315645,2.7651707062524924,2,3,474.01089799373386
431.6928919324738,3.246071142363595,11,0,669.5861682423772
2305.175664473639,2.675243138663856,5,0,4158.322460799229
122.22347637069619,4.870089307491748,8,2,235.70112802320625
551.9727395472444,4.037658737623317,6,5,1017.9048845118077
175.08043096394692,3.5109598566004028,10,4,280.1010457202292
365.51072214928786,4.486148813894688,8,0,636.5107597319045
1588.358287907911,4.391939577850961,3,0,2635.9677248727166
679.9333809738059,5.319616267682771,3,4,1476.8761732203443
1466.1089210336243,5.383781550245139,11,2,2622.6128942224536
1516.4689186387027,4.542051326996216,7,5,3176.8352548697158
2138.6447994154696,4.953447781732505,4,2,4578.202946929933
111.37934298849741,4.877275301005536,2,2,205.65101769032376
2148.08670242168,3.9739105980996996,2,1,4083.6111646944155
1585.8858074247375,4.613374864100251,12,1,2382.1720527897423
490.5843666518982,2.7347770230507105,12,4,714.1270522854663
1955.0497315246816,4.77406324945092,5,3,4280.875630466391
2153.179700297406,5.385499021577103,3,4,4572.626574802437
710.2323610099776,2.754924259377215,6,0,1385.0548683059912
2305.104834166434,5.008347353775564,2,3,4041.638582770009
1190.6978327167787,5.298940079947814,7,3,2314.1507652816917
1548.2186903999716,3.1785666694061865,8,6,2489.7476963919667
2463.1588806823447,4.074433562827611,12,2,4699.580232200391
967.6865887340784,5.283574676388965,4,0,2203.5265142948497
2051.582429968271,5.380678013568904,3,4,4629.554434737963
864.1578827883031,2.883647153056949,2,1,1777.1358957399932
2018.1124533795785,3.547012676666352,5,6,3846.0781812300083
1541.761405270342,4.59443392345257,8,2,3105.4672371904835
619.2536685409634,3.164675498157791,1,5,996.897237135191
1093.6626250941674,3.4743118859034423,10,4,1591.8876413436672
862.3255224725481,2.56987318001408,6,3,1642.9445544755654
287.4601433928733,2.9605650427935966,10,4,386.84653951816966
171.60344823927397,4.186988483253232,6,1,351.452207928499
931.5487729772342,4.459270198912549,2,0,1868.6126406804128
145.6819547619678,4.446735493287511,1,5,299.4421864111168
497.1706181962601,4.83508141233465,7,6,956.8503689438446
1840.4399700420852,3.7458442412163744,7,6,3373.5113110258367
1799.4189656406108,3.3204721487234665,10,2,3023.4417635183827
1872.5929274977184,2.5467421001275747,11,2,2729.5806996468923
861.167610711949,3.1198894781571607,2,2,1502.011903132228
2236.046697082469,3.4371634366061117,4,4,4571.043813613753
1525.1933152682743,3.0346205694413966,3,4,2899.275287568271
402.46322019190364,2.5604334144898067,2,5,696.361351217749
444.92478749328194,2.972342825995575,1,6,771.8629371917139
1763.4290246312835,4.498298660702717,1,2,3771.9990053332635
515.0654474609873,4.388756249417788,7,4,938.6670478736489
1317.502483796904,5.307050918194127,2,3,2646.7800201133273
2480.2587422289057,4.894504874191928,3,6,4591.691086558524
109.6182513600148,4.203268350523573,2,2,214.5766567335465
139.79152455413663,2.912669042479634,9,1,236.10806579915712
2483.4029966332155,4.192215456775471,8,2,4721.421404450779
1503.1332019219972,2.684785182742542,12,4,2478.346832233845
404.5839412444315,3.792654692232558,2,6,835.1032419023454
2253.5252794098246,3.6707758868415863,3,5,4696.629914836741
2212.9127203064613,3.783441428088825,6,0,4617.69356930867
1386.8809914673006,3.3394777551843617,8,3,2555.183693064942
1592.3008716658157,4.557491342871471,2,1,3561.233955610574
755.6492596021033,5.022833401896339,3,2,1583.7668413515664
221.24727129281237,4.8055509777969325,6,6,404.44535422944523
1526.9622613380745,4.383256287372641,1,6,3035.4229932618473
807.4124636866312,4.11503439799904,5,1,1727.699046123186
1692.6905119848445,2.593252540024091,10,0,3002.650221346791
2106.988424422243,4.668801996075763,7,4,4443.793983893376
143.58530539447375,4.134948818735492,6,2,322.8501943073726
1529.7130592457459,3.3122231519916605,6,3,3003.2267981087552
655.0732952484454,3.483526116560325,12,6,1141.6332890367044
2197.3323949691235,5.306820359409224,7,6,3895.7265598602094
708.7948157483884,4.373086735351681,7,6,1370.4711874807383
1565.848319765004,3.927737303972585,12,5,2611.458474023932
1428.4980162150675,4.362765219125223,2,6,2874.590628254037
1050.7996001421975,3.741226974956971,2,5,2021.2191363522243
1726.2898326395057,3.9105468196090487,6,6,3459.256012464572
1841.8471233170412,3.370927770123011,4,3,3593.81661637876
1460.6507087665284,3.8195599017749338,3,0,3112.4437196143645
1920.21336924341,4.556776697313731,2,5,3057.9175281168204
2460.2009823830504,2.6198257752594074,11,6,3917.180158899719
1106.2537309619322,4.885082221888465,8,2,2236.796676326621
1334.9993245252742,3.3489386225839386,9,2,2550.9498116115365
129.92770705891178,4.547679380297499,2,4,274.1215459537351
2010.4685351449082,4.42817594404018,5,4,4643.122517680095
1348.5521609103853,4.457884147423916,8,4,2462.9139354836393
1079.1074328653565,4.324386748767409,7,2,2031.8169200167085
325.7727114145499,5.377305514208604,9,5,617.3394127595266
2235.1754120209534,4.025032488086173,9,5,3781.0062290752157
1048.0173760973355,4.696957346546054,5,6,2063.119295091796
1738.195835702129,4.616347993703733,10,4,2856.1778158735397
458.49797528356186,3.208802731834991,4,0,816.6515433504119
2407.719110898478,3.3499175175604767,1,5,4488.586297859398
528.2602283723942,3.7720512944709035,11,0,882.5502565211503
578.9007829587769,3.3330937913896275,1,1,1001.0737085792097
2161.558865338513,3.600229296789879,4,1,4119.980176359718
2290.198585940635,3.6728818417849176,2,1,4543.550270617826
609.1537780559233,4.311593682815031,3,5,1316.466459166705
1227.522131619587,3.159670128205185,5,3,2147.3377833274826
1860.3877709507917,4.912875597630062,2,1,3432.7860960123962
2208.077761145924,3.812609070314514,6,0,4561.889638725536
1009.7264680895325,4.6187323350497405,12,1,1625.6692929190556
1340.84676843863,2.7443274437224536,2,4,2537.924469099384
1880.1193852473639,3.9098961823731004,12,5,3744.2136051370853
1854.726343966709,2.584658596531985,5,2,3893.6428973168363
1979.1043120626036,4.527729975446694,8,0,3796.5459559820106
1467.8411647396633,3.5311302309912085,6,3,2935.0806636645693
351.0762323314605,5.3477584423174855,4,5,885.0770654330314
2269.535898107296,3.472372643804258,2,0,3488.1399997753974
2177.3740943704674,4.191417694053181,8,5,3714.674953209976
2015.4338459639994,3.272162727083844,11,1,3528.1753726565094
339.66994518575075,4.360337886842021,7,1,623.4440547010053
590.5536809954301,3.9011270503997038,8,4,1142.174411402348
1884.6408762583646,3.6118847845168984,8,0,3231.6426084372356
155.53622699667145,3.11106804724054,5,2,300.7113626507557
2450.139120897471,2.8345640319143657,2,0,4358.621144162784
1005.1472328536337,2.8596374018700197,7,1,1666.1190831259664
1826.3500808579765,5.497120052516659,11,5,3186.004471561424
2230.170612371304,3.736932180571704,4,1,4564.57378892179
1047.1117315601975,2.5057891236200183,11,0,1504.8249117293071
865.9179726391985,5.358786371878043,11,1,1694.4951679031658
1560.978709355792,2.5599397726894377,3,0,3046.5953619623783
1494.3744969953218,3.755758376663601,7,4,2974.534957783884
1081.9359462995133,4.652432757911968,9,6,1709.5017363967952
1544.2594140825004,5.243797733115285,6,1,2807.737381047813
2344.9152869595873,4.638658874296303,9,5,4097.721587007323
1222.3366159038314,3.8908772647000354,11,2,2584.799639414398
572.1812338015152,5.42332611695231,8,0,1191.6517004427026
1005.2943589192093,2.6179581490998114,11,4,1488.2206814064673
1045.8567582234846,5.460676607614024,10,1,1945.4376003022232
414.66086326292765,5.048174655125317,10,3,774.7829402646976
490.8916013309318,5.286790051379078,11,3,786.4388496256616
1742.9489761448253,3.26431727229261,3,4,3722.4494325716437
914.7466101013665,2.9273742168528094,1,0,1571.1905509146109
2391.7561404539383,4.4899458381181,2,1,4736.495584309841
684.6321888606578,4.04757831395836,3,5,1382.2397120183605
337.41881225157357,4.069503882233138,9,6,630.2358473210079
1908.410951200619,5.273857535449653,7,0,3557.4849416838674
2214.486524602888,4.360242719959786,6,2,3818.394791155046
767.4720564915708,3.43319150531377,1,6,1413.5012108235578
585.0114439491472,3.700199669253628,9,2,793.1894635862909
545.8387236906092,2.900487505275554,5,3,1007.3867683133026
1352.8295232796295,3.076942120827068,10,6,2380.9203476642742
1224.1999389922503,2.9300502106286155,2,6,2346.8149806726856
722.6556156508822,4.930874023634064,4,4,1657.5909949808606
208.41548077462332,4.614620403916357,1,4,417.7719043348564
1255.5792167830737,4.091035052832556,4,4,3021.6317788322244
2402.39763432546,3.623103500882712,12,1,3924.217769344945
1666.0460818063918,4.505482870973052,6,6,3424.2169364308393
1289.215735908684,4.9387160430872825,6,0,2546.648583047254
365.6609776710787,5.143699647015127,4,0,842.6025191496034
705.8470973190094,4.141048684619001,4,4,1440.8309444230697
807.4574789789026,4.959655365459103,9,5,1643.3913263096135
1935.5285262573623,4.033917860238085,12,5,3253.8166249901924
2204.105913435086,3.9235902675636725,9,4,4174.301160881708
2263.9404485594523,5.096295566866301,9,2,4253.6986655692735
2462.96465980181,3.659121808793992,6,2,4684.16133325298
2457.6800394508778,3.6877380371221067,2,2,4893.434733289342
2387.1979186431554,3.4147340358547487,9,1,3999.7904896183636
272.37313720692254,4.05610518488385,10,2,469.4194864639119
430.70448622673246,4.134550101068382,7,0,789.2333878468525
830.719663542479,4.481383435931371,2,2,1568.238383112905
1426.9558097547076,3.7915069303287114,9,6,2312.3546752156276
332.7469328931503,3.153511875650798,12,4,474.03523413046577
2129.912698725142,5.100526187241628,3,0,4805.275602359389
1580.2148297855417,3.538002601714043,2,2,2700.1378532412887
1401.6745655252919,5.268830259520524,9,1,2485.2150855521836
496.74717608149876,3.1220599990793674,4,1,1011.1951211903538
707.8131385604737,4.180172428708691,9,4,1296.8210534003265
484.7488599574193,4.109845280588357,9,6,694.946024076063
2144.6395787075166,4.985943543780986,4,4,4567.388680166449
1502.1468641469237,2.916554160252489,1,3,2719.812830394616
1864.3106260471202,5.229811518752384,7,1,3692.795854215202
810.4788709840617,4.09428451651621,5,1,1800.9415328122766
991.0063290118652,4.2583281517430995,11,5,1575.8089678545466
1071.651914623681,4.030498879893301,5,4,1828.4230758228796
1924.0359321856838,2.6080747205087995,3,3,3810.5851945517543
1953.6471704189632,3.9912719854197944,11,4,3142.295277751896
596.3524660336761,3.2906489880309717,9,5,811.7622936703128
2359.6932561714375,3.528064541133494,8,5,3985.2606275000335
389.57280986484733,4.4473047975614195,12,0,773.1374923462088
2250.6929978167127,3.993091388422318,10,2,3319.5253434238984
340.94954955954233,2.7796546380023814,11,0,657.595757686168
734.8955467631466,2.7191238242852767,10,2,1046.519849705771
2131.548486563097,3.056973086852111,5,4,4094.27147765722
530.7809736306099,3.072655439716671,1,1,835.6592725973359
1092.5630351439277,4.3249022709140945,8,1,1960.7215636624906
1179.6623198659029,3.033443392136628,10,3,1837.8522357945565
688.6215352557032,5.145158269824312,12,3,1131.3128729036443
1804.5884832063678,3.1292819818402395,9,4,3670.7642925140026
2143.203158565289,2.7733943362791478,7,0,3542.7981022863764
2198.980335653372,5.12723804907894,7,1,4152.894035276299
914.3731497677462,3.385982728230199,2,5,1850.1276065962359
1374.0409462907546,3.7762678895012076,1,4,2885.16311706467
696.1753692775636,5.377079152037327,1,6,1501.4229322655083
687.5116037203491,5.333107657473321,11,5,1121.5885526836912
487.0097508446179,4.644750667794753,10,5,854.7575887560672
2356.0456259380353,2.706816855197664,4,3,3794.5151034980827
2231.1731886533917,4.280020376234193,6,6,4701.434214538747
1965.6609119864613,5.4672338051267735,6,2,3638.991345031417
1342.3876510905498,5.340748685271942,3,6,2732.323470028485
